Date,IBOV,Dolar,IBOV_USD
2013-06-18,49465.0,2.167799949645996,22818.06492710625
2013-06-19,47893.0,2.1775999069213867,21993.47999959709
2013-06-20,48214.0,2.2242000102996826,21677.007362977118
2013-06-21,47056.0,2.25570011138916,20860.92905808336
2013-06-24,45965.0,2.2385001182556152,20533.838539985834
2013-06-25,46893.0,2.225600004196167,21069.82382799582
2013-06-26,47172.0,2.210200071334839,21342.86421025709
2013-06-27,47609.0,2.186199903488159,21777.05704040978
2013-06-28,47457.0,2.1958999633789062,21611.640234729224
2013-07-01,47230.0,2.189199924468994,21574.09173648495
2013-07-02,45229.0,2.223099946975708,20345.014204840078
2013-07-03,45044.0,2.2472000122070312,20044.499713116842
2013-07-04,45763.0,2.263400077819824,20218.696839526627
2013-07-05,45210.0,2.246000051498413,20129.117971229905
2013-07-08,45076.0,2.247499942779541,20056.062802054337
2013-07-10,45483.0,2.2541000843048096,20177.897297771266
2013-07-11,46626.0,2.270400047302246,20536.46891674546
2013-07-12,45533.0,2.252000093460083,20218.915679546386
2013-07-15,46739.0,2.261899948120117,20663.601871004572
2013-07-16,46869.0,2.2163000106811523,21147.407739981645
2013-07-17,47407.0,2.248800039291382,21081.02062064104
2013-07-18,47657.0,2.222899913787842,21439.11190261015
2013-07-19,47400.0,2.2218000888824463,21334.052616696918
2013-07-22,48574.0,2.244800090789795,21638.452439170233
2013-07-23,48820.0,2.2302000522613525,21890.41290286854
2013-07-24,48374.0,2.2100000381469727,21888.687404983186
2013-07-25,49067.0,2.2435998916625977,21869.763937115982
2013-07-26,49422.0,2.2407000064849854,22056.500136994655
2013-07-29,49212.0,2.2544000148773193,21829.311424431497
2013-07-30,48562.0,2.2665998935699463,21425.042919027826
2013-07-31,48234.0,2.279400110244751,21160.830774383383
2013-08-01,49141.0,2.273699998855591,21612.789736875522
2013-08-02,48474.0,2.3011999130249023,21064.66271167265
2013-08-05,48436.0,2.2839999198913574,21206.655735042208
2013-08-06,47422.0,2.3025999069213867,20594.98042080788
2013-08-07,47447.0,2.2952001094818115,20672.271582765014
2013-08-08,48929.0,2.3041000366210938,21235.62311632666
2013-08-09,49875.0,2.2785000801086426,21889.40015206051
2013-08-12,50299.0,2.2685999870300293,22171.82415920299
2013-08-13,50601.0,2.2844998836517334,22149.705658603572
2013-08-14,50896.0,2.310699939727783,22026.22639354719
2013-08-15,50908.0,2.321500062942505,21928.92466928217
2013-08-16,51539.0,2.3378000259399414,22045.940383321755
2013-08-19,51574.0,2.387500047683716,21601.674961236386
2013-08-20,50507.0,2.409600019454956,20960.740202610275
2013-08-21,50405.0,2.393899917602539,21055.600373836838
2013-08-22,51398.0,2.4477999210357666,20997.631202737906
2013-08-23,52197.0,2.432499885559082,21458.171615906624
2013-08-26,51429.0,2.3454999923706055,21926.668159150373
